ResponseID,Mode,gender,age,Stimulus,RecommendationFollowed
R_3je5RMg3sRTiXsT,Auditory,2,31,toaster,1
R_3jflUXyYXna936b,PermanentVisual,2,28,brownies,1
R_3jflUXyYXna936b,PermanentVisual,2,28,hotel,0
R_3jflUXyYXna936b,PermanentVisual,2,28,shampoo,1
R_3jflUXyYXna936b,PermanentVisual,2,28,toaster,0
R_3JGdOcEuaLT2xsB,Auditory,2,58,brownies,1
R_3JGdOcEuaLT2xsB,Auditory,2,58,hotel,0
R_3JGdOcEuaLT2xsB,Auditory,2,58,shampoo,0
R_3JGdOcEuaLT2xsB,Auditory,2,58,toaster,1
R_3JgUrEFNSdANaaw,Auditory,1,32,brownies,1
R_3JgUrEFNSdANaaw,Auditory,1,32,hotel,1
R_3JgUrEFNSdANaaw,Auditory,1,32,shampoo,1
R_3JgUrEFNSdANaaw,Auditory,1,32,toaster,1
R_3JJHoXZ9iuVG77H,DisappearingVisual,1,33,brownies,1
R_3JJHoXZ9iuVG77H,DisappearingVisual,1,33,hotel,1
R_3JJHoXZ9iuVG77H,DisappearingVisual,1,33,shampoo,1
R_3JJHoXZ9iuVG77H,DisappearingVisual,1,33,toaster,1
R_3JKlUaBOhESFaX2,DisappearingVisual,1,32,brownies,1
R_3JKlUaBOhESFaX2,DisappearingVisual,1,32,hotel,0
R_3JKlUaBOhESFaX2,DisappearingVisual,1,32,shampoo,0
R_3JKlUaBOhESFaX2,DisappearingVisual,1,32,toaster,0
R_3JnqUE39GOh27kf,DisappearingVisual,1,33,brownies,1
R_3JnqUE39GOh27kf,DisappearingVisual,1,33,hotel,0
R_3JnqUE39GOh27kf,DisappearingVisual,1,33,shampoo,0
R_3JnqUE39GOh27kf,DisappearingVisual,1,33,toaster,0
R_3jUKCrIInngyIwg,Auditory,2,58,brownies,0
R_3jUKCrIInngyIwg,Auditory,2,58,hotel,0
R_3jUKCrIInngyIwg,Auditory,2,58,shampoo,0
R_3jUKCrIInngyIwg,Auditory,2,58,toaster,0
R_3jW0SEiiXw0V4ZT,Auditory,1,40,brownies,0
R_3jW0SEiiXw0V4ZT,Auditory,1,40,hotel,1
R_3jW0SEiiXw0V4ZT,Auditory,1,40,shampoo,0
R_3jW0SEiiXw0V4ZT,Auditory,1,40,toaster,1
R_3JwULVX8BpxynGb,DisappearingVisual,2,69,brownies,1
R_3JwULVX8BpxynGb,DisappearingVisual,2,69,hotel,0
R_3JwULVX8BpxynGb,DisappearingVisual,2,69,shampoo,1
R_3JwULVX8BpxynGb,DisappearingVisual,2,69,toaster,1
R_3JxBQCSmaoyXX3b,DisappearingVisual,2,38,brownies,1
R_3JxBQCSmaoyXX3b,DisappearingVisual,2,38,hotel,0
R_3JxBQCSmaoyXX3b,DisappearingVisual,2,38,shampoo,1
R_3JxBQCSmaoyXX3b,DisappearingVisual,2,38,toaster,1
R_3JxRWxPsBNz2dh0,DisappearingVisual,1,62,brownies,1
R_3JxRWxPsBNz2dh0,DisappearingVisual,1,62,hotel,1
R_3JxRWxPsBNz2dh0,DisappearingVisual,1,62,shampoo,1
R_3JxRWxPsBNz2dh0,DisappearingVisual,1,62,toaster,1
R_3JymAvU3ZkOZOiM,Auditory,2,26,brownies,1
R_3JymAvU3ZkOZOiM,Auditory,2,26,hotel,1
R_3JymAvU3ZkOZOiM,Auditory,2,26,shampoo,1
R_3JymAvU3ZkOZOiM,Auditory,2,26,toaster,1
R_3k1W54cLXzsGZ2k,Auditory,2,35,brownies,1
R_3k1W54cLXzsGZ2k,Auditory,2,35,hotel,0
R_3k1W54cLXzsGZ2k,Auditory,2,35,shampoo,1
R_3k1W54cLXzsGZ2k,Auditory,2,35,toaster,0
R_3k5O2F0i54krLds,Auditory,2,27,brownies,0
R_3k5O2F0i54krLds,Auditory,2,27,hotel,0
R_3k5O2F0i54krLds,Auditory,2,27,shampoo,0
R_3k5O2F0i54krLds,Auditory,2,27,toaster,1
R_3k6wVvHTpich6Ju,Auditory,2,23,brownies,0
R_3k6wVvHTpich6Ju,Auditory,2,23,hotel,1
R_3k6wVvHTpich6Ju,Auditory,2,23,shampoo,1
R_3k6wVvHTpich6Ju,Auditory,2,23,toaster,1
R_3kAJ1tjuNmgXk3X,Auditory,1,46,brownies,0
R_3kAJ1tjuNmgXk3X,Auditory,1,46,hotel,0
R_3kAJ1tjuNmgXk3X,Auditory,1,46,shampoo,0
R_3kAJ1tjuNmgXk3X,Auditory,1,46,toaster,0
R_3kAsf9HTgQIj5C9,DisappearingVisual,1,47,brownies,1
R_3kAsf9HTgQIj5C9,DisappearingVisual,1,47,hotel,1
R_3kAsf9HTgQIj5C9,DisappearingVisual,1,47,shampoo,1
R_3kAsf9HTgQIj5C9,DisappearingVisual,1,47,toaster,1
R_3kBRkj7tLijXvnY,Auditory,2,38,brownies,0
R_3kBRkj7tLijXvnY,Auditory,2,38,hotel,0
R_3kBRkj7tLijXvnY,Auditory,2,38,shampoo,0
R_3kBRkj7tLijXvnY,Auditory,2,38,toaster,0
R_3kBxtSrJTKT4cTv,Auditory,1,27,brownies,0
R_3kBxtSrJTKT4cTv,Auditory,1,27,hotel,0
R_3kBxtSrJTKT4cTv,Auditory,1,27,shampoo,1
R_3kBxtSrJTKT4cTv,Auditory,1,27,toaster,0
R_3KByNcB47L6dcWQ,DisappearingVisual,1,29,brownies,1
R_3KByNcB47L6dcWQ,DisappearingVisual,1,29,hotel,1
R_3KByNcB47L6dcWQ,DisappearingVisual,1,29,shampoo,1
R_3KByNcB47L6dcWQ,DisappearingVisual,1,29,toaster,1
R_3KCoc3cpVhBwPaU,Auditory,2,58,brownies,1
R_3KCoc3cpVhBwPaU,Auditory,2,58,hotel,0
R_3KCoc3cpVhBwPaU,Auditory,2,58,shampoo,0
R_3KCoc3cpVhBwPaU,Auditory,2,58,toaster,0
R_3kd35E4MrsCI2OS,Auditory,1,27,brownies,1
R_3kd35E4MrsCI2OS,Auditory,1,27,hotel,1
R_3kd35E4MrsCI2OS,Auditory,1,27,shampoo,0
R_3kd35E4MrsCI2OS,Auditory,1,27,toaster,1
R_3KE0llDvpsxGK9v,Auditory,1,55,brownies,0
R_3KE0llDvpsxGK9v,Auditory,1,55,hotel,0
R_3KE0llDvpsxGK9v,Auditory,1,55,shampoo,0
R_3KE0llDvpsxGK9v,Auditory,1,55,toaster,1
R_3kHAbmKMvQgpnxi,Auditory,2,33,brownies,0
R_3kHAbmKMvQgpnxi,Auditory,2,33,hotel,0
R_3kHAbmKMvQgpnxi,Auditory,2,33,shampoo,0
R_3kHAbmKMvQgpnxi,Auditory,2,33,toaster,0
R_3KHj57trjEjCxhY,Auditory,2,36,brownies,1
R_3KHj57trjEjCxhY,Auditory,2,36,hotel,1
R_3KHj57trjEjCxhY,Auditory,2,36,shampoo,0
R_3KHj57trjEjCxhY,Auditory,2,36,toaster,0
R_3khp03TcYgZYfAx,DisappearingVisual,2,42,brownies,1
R_3khp03TcYgZYfAx,DisappearingVisual,2,42,hotel,0
R_3khp03TcYgZYfAx,DisappearingVisual,2,42,shampoo,0
R_3khp03TcYgZYfAx,DisappearingVisual,2,42,toaster,0
R_3KItUhtWFIhbud0,Auditory,2,21,brownies,0
R_3KItUhtWFIhbud0,Auditory,2,21,hotel,0
R_3KItUhtWFIhbud0,Auditory,2,21,shampoo,0
R_3KItUhtWFIhbud0,Auditory,2,21,toaster,1
R_3kjMu7fUv995JV0,Auditory,2,38,brownies,1
R_3kjMu7fUv995JV0,Auditory,2,38,hotel,0
R_3kjMu7fUv995JV0,Auditory,2,38,shampoo,0
R_3kjMu7fUv995JV0,Auditory,2,38,toaster,0
R_3KO1DWYk37diXf5,Auditory,1,75,brownies,0
R_3KO1DWYk37diXf5,Auditory,1,75,hotel,0
R_3KO1DWYk37diXf5,Auditory,1,75,shampoo,0
R_3KO1DWYk37diXf5,Auditory,1,75,toaster,0
R_3kOgvcYzqxMRyYg,DisappearingVisual,2,27,brownies,1
R_3kOgvcYzqxMRyYg,DisappearingVisual,2,27,hotel,1
R_3kOgvcYzqxMRyYg,DisappearingVisual,2,27,shampoo,0
R_3kOgvcYzqxMRyYg,DisappearingVisual,2,27,toaster,0
R_3koieWNJclbLVnt,PermanentVisual,2,41,brownies,1
R_3koieWNJclbLVnt,PermanentVisual,2,41,hotel,0
R_3koieWNJclbLVnt,PermanentVisual,2,41,shampoo,0
R_3koieWNJclbLVnt,PermanentVisual,2,41,toaster,1
R_3KowV1ocIqY0hk6,DisappearingVisual,2,50,brownies,1
R_3KowV1ocIqY0hk6,DisappearingVisual,2,50,hotel,1
R_3KowV1ocIqY0hk6,DisappearingVisual,2,50,shampoo,1
R_3KowV1ocIqY0hk6,DisappearingVisual,2,50,toaster,1
R_3Kqm7IPblO6Hgoz,Auditory,1,74,brownies,1
R_3Kqm7IPblO6Hgoz,Auditory,1,74,hotel,0
R_3Kqm7IPblO6Hgoz,Auditory,1,74,shampoo,1
R_3Kqm7IPblO6Hgoz,Auditory,1,74,toaster,0
R_3kueNSLLxCu7hLr,Auditory,1,46,brownies,1
R_3kueNSLLxCu7hLr,Auditory,1,46,hotel,1
R_3kueNSLLxCu7hLr,Auditory,1,46,shampoo,0
R_3kueNSLLxCu7hLr,Auditory,1,46,toaster,1
R_3kzIog8zJyUW8Ji,PermanentVisual,1,21,brownies,1
R_3kzIog8zJyUW8Ji,PermanentVisual,1,21,hotel,1
R_3kzIog8zJyUW8Ji,PermanentVisual,1,21,shampoo,0
R_3kzIog8zJyUW8Ji,PermanentVisual,1,21,toaster,0
R_3L1fnLZtZxKhqHa,DisappearingVisual,2,32,brownies,1
R_3L1fnLZtZxKhqHa,DisappearingVisual,2,32,hotel,0
R_3L1fnLZtZxKhqHa,DisappearingVisual,2,32,shampoo,1
R_3L1fnLZtZxKhqHa,DisappearingVisual,2,32,toaster,0
R_3L27ISID1vpefqX,DisappearingVisual,1,57,brownies,1
R_3L27ISID1vpefqX,DisappearingVisual,1,57,hotel,1
R_3L27ISID1vpefqX,DisappearingVisual,1,57,shampoo,1
R_3L27ISID1vpefqX,DisappearingVisual,1,57,toaster,0
R_3L5O6KSFXmawOmR,Auditory,1,48,brownies,1
R_3L5O6KSFXmawOmR,Auditory,1,48,hotel,1
R_3L5O6KSFXmawOmR,Auditory,1,48,shampoo,1
R_3L5O6KSFXmawOmR,Auditory,1,48,toaster,1
R_3L5x2UGkm5dX5dJ,Auditory,2,24,brownies,1
R_3L5x2UGkm5dX5dJ,Auditory,2,24,hotel,1
R_3L5x2UGkm5dX5dJ,Auditory,2,24,shampoo,1
R_3L5x2UGkm5dX5dJ,Auditory,2,24,toaster,1
R_3L6fXuafBCTRPvp,PermanentVisual,2,34,brownies,1
R_3L6fXuafBCTRPvp,PermanentVisual,2,34,hotel,1
R_3L6fXuafBCTRPvp,PermanentVisual,2,34,shampoo,0
R_3L6fXuafBCTRPvp,PermanentVisual,2,34,toaster,1
R_3L7t4ZfzjpiUZj0,Auditory,2,34,brownies,0
R_3L7t4ZfzjpiUZj0,Auditory,2,34,hotel,0
R_3L7t4ZfzjpiUZj0,Auditory,2,34,shampoo,1
R_3L7t4ZfzjpiUZj0,Auditory,2,34,toaster,0
R_3LbdtEVAlulRERK,PermanentVisual,2,37,brownies,0
R_3LbdtEVAlulRERK,PermanentVisual,2,37,hotel,0
R_3LbdtEVAlulRERK,PermanentVisual,2,37,shampoo,0
R_3LbdtEVAlulRERK,PermanentVisual,2,37,toaster,1
R_3LcHSFMU26U5Y2e,Auditory,2,53,brownies,1
R_3LcHSFMU26U5Y2e,Auditory,2,53,hotel,1
R_3LcHSFMU26U5Y2e,Auditory,2,53,shampoo,1
R_3LcHSFMU26U5Y2e,Auditory,2,53,toaster,1
R_3lFjddfQVF9zO8x,PermanentVisual,1,36,brownies,0
R_3lFjddfQVF9zO8x,PermanentVisual,1,36,hotel,0
R_3lFjddfQVF9zO8x,PermanentVisual,1,36,shampoo,0
R_3lFjddfQVF9zO8x,PermanentVisual,1,36,toaster,0
R_3lGlvTOuL19pKRE,DisappearingVisual,1,68,brownies,0
R_3lGlvTOuL19pKRE,DisappearingVisual,1,68,hotel,0
R_3lGlvTOuL19pKRE,DisappearingVisual,1,68,shampoo,1
R_3lGlvTOuL19pKRE,DisappearingVisual,1,68,toaster,0
R_3LinYZne37Iyxpt,Auditory,2,52,brownies,1
R_3LinYZne37Iyxpt,Auditory,2,52,hotel,0
R_3LinYZne37Iyxpt,Auditory,2,52,shampoo,0
R_3LinYZne37Iyxpt,Auditory,2,52,toaster,0
R_3lK2dEXWxYj59Ge,Auditory,1,35,brownies,0
R_3lK2dEXWxYj59Ge,Auditory,1,35,hotel,0
R_3lK2dEXWxYj59Ge,Auditory,1,35,shampoo,0
R_3lK2dEXWxYj59Ge,Auditory,1,35,toaster,1
R_3lKrVjWOqxsra4h,DisappearingVisual,2,25,brownies,1
R_3lKrVjWOqxsra4h,DisappearingVisual,2,25,hotel,1
R_3lKrVjWOqxsra4h,DisappearingVisual,2,25,shampoo,0
R_3lKrVjWOqxsra4h,DisappearingVisual,2,25,toaster,1
R_3lL9GChXJYMH5FQ,PermanentVisual,1,43,brownies,0
R_3lL9GChXJYMH5FQ,PermanentVisual,1,43,hotel,0
R_3lL9GChXJYMH5FQ,PermanentVisual,1,43,shampoo,0
R_3lL9GChXJYMH5FQ,PermanentVisual,1,43,toaster,0
R_3lyvJVtKA3QZHLN,PermanentVisual,1,31,brownies,0
R_3lyvJVtKA3QZHLN,PermanentVisual,1,31,hotel,1
R_3lyvJVtKA3QZHLN,PermanentVisual,1,31,shampoo,0
R_3lyvJVtKA3QZHLN,PermanentVisual,1,31,toaster,1
R_3LZHcknQJ3fRbNK,PermanentVisual,2,65,brownies,1
R_3LZHcknQJ3fRbNK,PermanentVisual,2,65,hotel,0
R_3LZHcknQJ3fRbNK,PermanentVisual,2,65,shampoo,1
R_3LZHcknQJ3fRbNK,PermanentVisual,2,65,toaster,1
R_3m4DGo5UDnOU0dA,DisappearingVisual,1,35,brownies,1
R_3m4DGo5UDnOU0dA,DisappearingVisual,1,35,hotel,0
R_3m4DGo5UDnOU0dA,DisappearingVisual,1,35,shampoo,0
R_3m4DGo5UDnOU0dA,DisappearingVisual,1,35,toaster,0
R_3M5aByFaV6oD3oM,PermanentVisual,2,62,brownies,0
R_3M5aByFaV6oD3oM,PermanentVisual,2,62,hotel,0
R_3M5aByFaV6oD3oM,PermanentVisual,2,62,shampoo,0
R_3M5aByFaV6oD3oM,PermanentVisual,2,62,toaster,1
R_3M5xqzwNxY3njjK,Auditory,1,26,brownies,1
R_3M5xqzwNxY3njjK,Auditory,1,26,hotel,1
R_3M5xqzwNxY3njjK,Auditory,1,26,shampoo,1
R_3M5xqzwNxY3njjK,Auditory,1,26,toaster,1
R_3M9Ujkxm9bLa3lO,Auditory,2,32,brownies,0
R_3M9Ujkxm9bLa3lO,Auditory,2,32,hotel,1
R_3M9Ujkxm9bLa3lO,Auditory,2,32,shampoo,0
R_3M9Ujkxm9bLa3lO,Auditory,2,32,toaster,1
R_3MAPHLdd6nP3TY6,DisappearingVisual,2,60,brownies,0
R_3MAPHLdd6nP3TY6,DisappearingVisual,2,60,hotel,1
R_3MAPHLdd6nP3TY6,DisappearingVisual,2,60,shampoo,1
R_3MAPHLdd6nP3TY6,DisappearingVisual,2,60,toaster,0
R_3Mcmyky5M1sPPwz,DisappearingVisual,1,76,brownies,0
R_3Mcmyky5M1sPPwz,DisappearingVisual,1,76,hotel,0
R_3Mcmyky5M1sPPwz,DisappearingVisual,1,76,shampoo,1
R_3Mcmyky5M1sPPwz,DisappearingVisual,1,76,toaster,0
R_3McynS5BKvZSFxQ,DisappearingVisual,1,24,brownies,1
R_3McynS5BKvZSFxQ,DisappearingVisual,1,24,hotel,1
R_3McynS5BKvZSFxQ,DisappearingVisual,1,24,shampoo,0
R_3McynS5BKvZSFxQ,DisappearingVisual,1,24,toaster,1
R_3MDKOK7M9yHm0m4,PermanentVisual,1,27,brownies,0
R_3MDKOK7M9yHm0m4,PermanentVisual,1,27,hotel,0
R_3MDKOK7M9yHm0m4,PermanentVisual,1,27,shampoo,0
R_3MDKOK7M9yHm0m4,PermanentVisual,1,27,toaster,0
R_3MFsAzpIdNOfeOa,PermanentVisual,2,26,brownies,0
R_3MFsAzpIdNOfeOa,PermanentVisual,2,26,hotel,0
R_3MFsAzpIdNOfeOa,PermanentVisual,2,26,shampoo,1
R_3MFsAzpIdNOfeOa,PermanentVisual,2,26,toaster,0
R_3MFsvbF4nvKDLui,Auditory,2,30,brownies,0
R_3MFsvbF4nvKDLui,Auditory,2,30,hotel,0
R_3MFsvbF4nvKDLui,Auditory,2,30,shampoo,0
R_3MFsvbF4nvKDLui,Auditory,2,30,toaster,1
R_3Mg4gb7t6N2QtDa,PermanentVisual,2,32,brownies,0
R_3Mg4gb7t6N2QtDa,PermanentVisual,2,32,hotel,0
R_3Mg4gb7t6N2QtDa,PermanentVisual,2,32,shampoo,1
R_3Mg4gb7t6N2QtDa,PermanentVisual,2,32,toaster,1
R_3MGY6MW1HlBFH2R,PermanentVisual,2,55,brownies,0
R_3MGY6MW1HlBFH2R,PermanentVisual,2,55,hotel,0
R_3MGY6MW1HlBFH2R,PermanentVisual,2,55,shampoo,0
R_3MGY6MW1HlBFH2R,PermanentVisual,2,55,toaster,0
R_3mjFTyY5k5gHGIc,DisappearingVisual,1,31,brownies,1
R_3mjFTyY5k5gHGIc,DisappearingVisual,1,31,hotel,0
R_3mjFTyY5k5gHGIc,DisappearingVisual,1,31,shampoo,0
R_3mjFTyY5k5gHGIc,DisappearingVisual,1,31,toaster,0
R_3mkSfV03o3GT3ei,Auditory,1,39,brownies,1
R_3mkSfV03o3GT3ei,Auditory,1,39,hotel,1
R_3mkSfV03o3GT3ei,Auditory,1,39,shampoo,1
R_3mkSfV03o3GT3ei,Auditory,1,39,toaster,1
R_3ML2Ltp7BaL0VQh,PermanentVisual,1,27,brownies,0
R_3ML2Ltp7BaL0VQh,PermanentVisual,1,27,hotel,1
R_3ML2Ltp7BaL0VQh,PermanentVisual,1,27,shampoo,0
R_3ML2Ltp7BaL0VQh,PermanentVisual,1,27,toaster,0
R_3MlqO4LQyhG783x,DisappearingVisual,2,31,brownies,1
R_3MlqO4LQyhG783x,DisappearingVisual,2,31,hotel,1
R_3MlqO4LQyhG783x,DisappearingVisual,2,31,shampoo,1
R_3MlqO4LQyhG783x,DisappearingVisual,2,31,toaster,1
R_3mlxlC0S1Ne8UsW,DisappearingVisual,1,25,brownies,1
R_3mlxlC0S1Ne8UsW,DisappearingVisual,1,25,hotel,0
R_3mlxlC0S1Ne8UsW,DisappearingVisual,1,25,shampoo,1
R_3mlxlC0S1Ne8UsW,DisappearingVisual,1,25,toaster,0
R_3MMD1SKpBwywNhy,DisappearingVisual,2,37,brownies,0
R_3MMD1SKpBwywNhy,DisappearingVisual,2,37,hotel,0
R_3MMD1SKpBwywNhy,DisappearingVisual,2,37,shampoo,0
R_3MMD1SKpBwywNhy,DisappearingVisual,2,37,toaster,0
R_3MMsNi6zfei4I3A,PermanentVisual,2,56,brownies,0
R_3MMsNi6zfei4I3A,PermanentVisual,2,56,hotel,1
R_3MMsNi6zfei4I3A,PermanentVisual,2,56,shampoo,0
R_3MMsNi6zfei4I3A,PermanentVisual,2,56,toaster,0
R_3MoCrkV9c7FtIQY,PermanentVisual,2,44,brownies,0
R_3MoCrkV9c7FtIQY,PermanentVisual,2,44,hotel,1
R_3MoCrkV9c7FtIQY,PermanentVisual,2,44,shampoo,0
R_3MoCrkV9c7FtIQY,PermanentVisual,2,44,toaster,0
R_3MoIccRhRg3Bmo5,Auditory,1,25,brownies,0
R_3MoIccRhRg3Bmo5,Auditory,1,25,hotel,0
R_3MoIccRhRg3Bmo5,Auditory,1,25,shampoo,1
R_3MoIccRhRg3Bmo5,Auditory,1,25,toaster,1
R_3MtjNej37FM0lAA,PermanentVisual,2,43,brownies,0
R_3MtjNej37FM0lAA,PermanentVisual,2,43,hotel,0
R_3MtjNej37FM0lAA,PermanentVisual,2,43,shampoo,0
R_3MtjNej37FM0lAA,PermanentVisual,2,43,toaster,0
R_3MtnaJLzY1BD5Yz,DisappearingVisual,1,25,brownies,1
R_3MtnaJLzY1BD5Yz,DisappearingVisual,1,25,hotel,1
R_3MtnaJLzY1BD5Yz,DisappearingVisual,1,25,shampoo,1
R_3MtnaJLzY1BD5Yz,DisappearingVisual,1,25,toaster,1
R_3Mxv9TigB4KnCvk,PermanentVisual,2,45,brownies,0
R_3Mxv9TigB4KnCvk,PermanentVisual,2,45,hotel,1
R_3Mxv9TigB4KnCvk,PermanentVisual,2,45,shampoo,0
R_3Mxv9TigB4KnCvk,PermanentVisual,2,45,toaster,0
R_3MzkEYNbRGV6gWj,PermanentVisual,2,35,brownies,0
R_3MzkEYNbRGV6gWj,PermanentVisual,2,35,hotel,0
R_3MzkEYNbRGV6gWj,PermanentVisual,2,35,shampoo,0
R_3MzkEYNbRGV6gWj,PermanentVisual,2,35,toaster,0
R_3n0e0Ere77tjmcO,DisappearingVisual,1,27,brownies,1
R_3n0e0Ere77tjmcO,DisappearingVisual,1,27,hotel,0
R_3n0e0Ere77tjmcO,DisappearingVisual,1,27,shampoo,0
R_3n0e0Ere77tjmcO,DisappearingVisual,1,27,toaster,1
R_3n0MDRKAnGgMTxH,Auditory,2,21,brownies,1
R_3n0MDRKAnGgMTxH,Auditory,2,21,hotel,1
R_3n0MDRKAnGgMTxH,Auditory,2,21,shampoo,1
R_3n0MDRKAnGgMTxH,Auditory,2,21,toaster,0
R_3n1uYbwsDZAoFQF,Auditory,1,49,brownies,1
R_3n1uYbwsDZAoFQF,Auditory,1,49,hotel,1
R_3n1uYbwsDZAoFQF,Auditory,1,49,shampoo,1
R_3n1uYbwsDZAoFQF,Auditory,1,49,toaster,0
R_3n66hCQLQgHL0Ch,PermanentVisual,2,54,brownies,0
R_3n66hCQLQgHL0Ch,PermanentVisual,2,54,hotel,1
R_3n66hCQLQgHL0Ch,PermanentVisual,2,54,shampoo,1
R_3n66hCQLQgHL0Ch,PermanentVisual,2,54,toaster,0
R_3n8dUrcj0Hkv67T,DisappearingVisual,2,29,brownies,0
R_3n8dUrcj0Hkv67T,DisappearingVisual,2,29,hotel,0
R_3n8dUrcj0Hkv67T,DisappearingVisual,2,29,shampoo,1
R_3n8dUrcj0Hkv67T,DisappearingVisual,2,29,toaster,0
R_3n94TV3OCTfAfKc,DisappearingVisual,2,51,brownies,1
R_3n94TV3OCTfAfKc,DisappearingVisual,2,51,hotel,0
R_3n94TV3OCTfAfKc,DisappearingVisual,2,51,shampoo,0
R_3n94TV3OCTfAfKc,DisappearingVisual,2,51,toaster,1
R_3n95OvqWmXOZ2Lq,Auditory,2,65,brownies,1
R_3n95OvqWmXOZ2Lq,Auditory,2,65,hotel,1
R_3n95OvqWmXOZ2Lq,Auditory,2,65,shampoo,1
R_3n95OvqWmXOZ2Lq,Auditory,2,65,toaster,1
R_3nCuv2N6rQuL5Rg,DisappearingVisual,2,54,brownies,0
R_3nCuv2N6rQuL5Rg,DisappearingVisual,2,54,hotel,0
R_3nCuv2N6rQuL5Rg,DisappearingVisual,2,54,shampoo,0
R_3nCuv2N6rQuL5Rg,DisappearingVisual,2,54,toaster,1
R_3nD9i5GTk8Vh0Zz,Auditory,1,37,brownies,1
R_3nD9i5GTk8Vh0Zz,Auditory,1,37,hotel,0
R_3nD9i5GTk8Vh0Zz,Auditory,1,37,shampoo,1
R_3nD9i5GTk8Vh0Zz,Auditory,1,37,toaster,0
R_3NDIDY1H0a4CCMH,Auditory,1,49,brownies,1
R_3NDIDY1H0a4CCMH,Auditory,1,49,hotel,1
R_3NDIDY1H0a4CCMH,Auditory,1,49,shampoo,1
R_3NDIDY1H0a4CCMH,Auditory,1,49,toaster,1
R_3NF1BxdmdtDDCPz,PermanentVisual,2,35,brownies,1
R_3NF1BxdmdtDDCPz,PermanentVisual,2,35,hotel,1
R_3NF1BxdmdtDDCPz,PermanentVisual,2,35,shampoo,1
R_3NF1BxdmdtDDCPz,PermanentVisual,2,35,toaster,1
R_3nGia4473VhlRZC,DisappearingVisual,2,37,brownies,0
R_3nGia4473VhlRZC,DisappearingVisual,2,37,hotel,0
R_3nGia4473VhlRZC,DisappearingVisual,2,37,shampoo,0
R_3nGia4473VhlRZC,DisappearingVisual,2,37,toaster,1
R_3nH304xVqHZzjSb,DisappearingVisual,2,54,brownies,1
R_3nH304xVqHZzjSb,DisappearingVisual,2,54,hotel,1
R_3nH304xVqHZzjSb,DisappearingVisual,2,54,shampoo,1
R_3nH304xVqHZzjSb,DisappearingVisual,2,54,toaster,1
R_3NIAF3UpVNKlqpi,Auditory,2,55,brownies,0
R_3NIAF3UpVNKlqpi,Auditory,2,55,hotel,0
R_3NIAF3UpVNKlqpi,Auditory,2,55,shampoo,0
R_3NIAF3UpVNKlqpi,Auditory,2,55,toaster,1
R_3NIJePjrq0XC1XT,DisappearingVisual,2,22,brownies,1
R_3NIJePjrq0XC1XT,DisappearingVisual,2,22,hotel,1
R_3NIJePjrq0XC1XT,DisappearingVisual,2,22,shampoo,1
R_3NIJePjrq0XC1XT,DisappearingVisual,2,22,toaster,1
R_3nIRU10bJrmRpa5,DisappearingVisual,1,37,brownies,1
R_3nIRU10bJrmRpa5,DisappearingVisual,1,37,hotel,1
R_3nIRU10bJrmRpa5,DisappearingVisual,1,37,shampoo,1
R_3nIRU10bJrmRpa5,DisappearingVisual,1,37,toaster,1
R_3niuHVczo2JXCQW,PermanentVisual,2,31,brownies,1
R_3niuHVczo2JXCQW,PermanentVisual,2,31,hotel,1
R_3niuHVczo2JXCQW,PermanentVisual,2,31,shampoo,1
R_3niuHVczo2JXCQW,PermanentVisual,2,31,toaster,0
R_3NJUDYuBvmYQZOI,Auditory,1,46,brownies,0
R_3NJUDYuBvmYQZOI,Auditory,1,46,hotel,0
R_3NJUDYuBvmYQZOI,Auditory,1,46,shampoo,0
R_3NJUDYuBvmYQZOI,Auditory,1,46,toaster,0
R_3nN4mGJSSJq4094,PermanentVisual,1,49,brownies,1
R_3nN4mGJSSJq4094,PermanentVisual,1,49,hotel,0
R_3nN4mGJSSJq4094,PermanentVisual,1,49,shampoo,1
R_3nN4mGJSSJq4094,PermanentVisual,1,49,toaster,1
R_3noMmv1CO2mPb97,PermanentVisual,1,22,brownies,0
R_3noMmv1CO2mPb97,PermanentVisual,1,22,hotel,0
R_3noMmv1CO2mPb97,PermanentVisual,1,22,shampoo,0
R_3noMmv1CO2mPb97,PermanentVisual,1,22,toaster,1
R_3noXI7UVrjn5uzS,DisappearingVisual,1,45,brownies,1
R_3noXI7UVrjn5uzS,DisappearingVisual,1,45,hotel,1
R_3noXI7UVrjn5uzS,DisappearingVisual,1,45,shampoo,1
R_3noXI7UVrjn5uzS,DisappearingVisual,1,45,toaster,1
R_3NPsjOjfR9cvmkH,Auditory,1,60,brownies,0
R_3NPsjOjfR9cvmkH,Auditory,1,60,hotel,0
R_3NPsjOjfR9cvmkH,Auditory,1,60,shampoo,1
R_3NPsjOjfR9cvmkH,Auditory,1,60,toaster,1
R_3nqkGIIUMRWnRpS,Auditory,1,43,brownies,0
R_3nqkGIIUMRWnRpS,Auditory,1,43,hotel,1
R_3nqkGIIUMRWnRpS,Auditory,1,43,shampoo,0
R_3nqkGIIUMRWnRpS,Auditory,1,43,toaster,1
R_3nr5DLKqPSViqpA,PermanentVisual,1,21,brownies,0
R_3nr5DLKqPSViqpA,PermanentVisual,1,21,hotel,0
R_3nr5DLKqPSViqpA,PermanentVisual,1,21,shampoo,0
R_3nr5DLKqPSViqpA,PermanentVisual,1,21,toaster,1
R_3nSGayJBVR5oaJu,DisappearingVisual,2,29,brownies,0
